date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,snowfall_sum,wind_speed_10m_max
2017-01-01,7.2225,-0.7275,4.268333,0.1,0.0,23.113008
2017-01-02,3.9724998,-1.0775,1.7329167,5.8000007,0.0,20.620804
2017-01-03,6.0225,3.3725,4.5412498,7.0,0.0,28.257132
2017-01-04,9.5225,1.5725,5.8079166,0.8,0.0,32.431984
2017-01-05,0.6225,-4.1775002,-1.5233334,0.0,0.0,26.795223
2017-01-06,0.5725,-4.0775,-1.60875,0.0,1.2600001,15.379206
2017-01-07,-4.5275,-6.6275,-5.400417,0.0,5.0400004,24.36325
2017-01-08,-5.5275,-11.5275,-8.804584,0.0,0.07,25.759504
2017-01-09,-6.9775,-16.2275,-10.729583,0.0,0.0,14.587776
2017-01-10,3.2725,-12.9775,-4.175416,0.4,0.0,21.38897
2017-01-11,10.1725,3.2725,5.8620834,4.7999997,0.0,30.563978
2017-01-12,15.822499,6.1725,11.7725,7.6,0.0,29.68636
2017-01-13,14.8225,-0.2275,6.4475,0.0,0.0,27.579382
2017-01-14,-0.1275,-4.0275,-1.4670835,0.1,0.63,13.783817
2017-01-15,4.0725,-3.0275,-0.32124996,0.0,0.0,14.386494
2017-01-16,4.8225,-4.9775,-0.6420832,0.0,0.0,12.979984
2017-01-17,4.8225,1.3725001,3.0829172,5.7,0.0,14.291592
2017-01-18,4.1725,2.8725,3.5975006,0.5,0.0,15.778516
2017-01-19,9.7225,1.7225001,4.620417,0.0,0.0,14.05845
2017-01-20,6.4725,0.3225,3.7641666,3.1,0.0,10.495713
2017-01-21,11.4725,4.3725,6.505833,0.1,0.0,12.984975
2017-01-22,8.6725,4.8225,6.5870833,0.3,0.0,27.86921
2017-01-23,5.7725,1.5725,3.4516675,14.2,0.0,40.826286
2017-01-24,3.5225,1.4725001,2.4683335,34.100002,0.0,42.91254
2017-01-25,10.5725,0.3725,4.607917,0.7,0.0,28.394392
2017-01-26,10.2725,4.2225,6.443333,1.6,0.0,30.248568
2017-01-27,6.3225,1.3725001,3.9120836,0.1,0.0,30.500309
2017-01-28,3.9225001,-1.5274999,1.3266667,0.0,0.0,28.835976
2017-01-29,6.1725,-0.8775,1.7558331,0.0,0.0,24.29133
2017-01-30,2.8225,-3.2775,-0.4837501,0.0,0.0,24.014996
2017-01-31,0.5725,-5.1775,-2.412917,0.0,0.84,18.792551
2017-02-01,8.2225,-2.8775,3.3204172,0.0,0.0,28.623962
2017-02-02,6.2225,-2.5275,1.3829165,0.0,0.0,27.155552
2017-02-03,1.2225001,-5.7775,-1.9795834,0.0,0.0,18.440998
2017-02-04,1.0725,-6.1775,-2.9670837,0.0,0.0,24.951921
2017-02-05,6.5225,-2.8274999,1.1870832,0.1,0.0,20.456745
2017-02-06,8.0725,-1.6274999,2.8141668,0.0,0.0,16.179985
2017-02-07,4.6725,0.12249999,2.7537498,4.2,0.0,17.49615
2017-02-08,15.1225,3.2725,9.449584,0.7,0.0,22.039528
2017-02-09,4.1725,-8.0775,-2.7066667,0.20000002,16.309998,36.551968
2017-02-10,-2.2775,-10.4775,-6.2066665,0.0,0.14,22.725668
2017-02-11,4.7725,-3.0774999,0.45583332,0.0,0.56,12.24
2017-02-12,2.2225,-1.5274999,-0.023333274,8.700001,1.33,19.66536
2017-02-13,2.2725,-2.2275,0.5829167,0.0,0.0,36.918873
2017-02-14,3.5725,-4.9275,-1.0337502,0.0,0.0,22.366402
2017-02-15,7.4225,-2.1775,1.6225001,0.5,0.0,25.338476
2017-02-16,1.8725,-3.1775,-0.67333335,0.0,0.0,34.01762
2017-02-17,5.2725,-3.9775,-0.22125004,0.0,0.0,22.59699
2017-02-18,15.2725,-3.0774999,5.4975,0.0,0.0,21.028437
2017-02-19,18.5225,6.4725,11.307916,0.0,0.0,18.39878
2017-02-20,10.8225,2.6225,6.6704164,0.0,0.0,22.26477
2017-02-21,6.4225,-2.3274999,2.46,0.0,0.0,19.803272
2017-02-22,12.5225,2.3725,6.599584,0.2,0.0,13.32
2017-02-23,17.822498,3.2225,9.0225,0.0,0.0,19.969458
2017-02-24,19.322498,9.7225,13.5225,0.9,0.0,24.482647
2017-02-25,13.9225,8.3725,11.618332,9.5,0.0,27.66384
2017-02-26,7.0225,0.6225,3.8454163,0.0,0.0,28.03612
2017-02-27,11.7225,-0.9775,4.59125,0.0,0.0,22.183128
2017-02-28,14.5725,2.6225,7.924584,0.70000005,0.0,16.92383
2017-03-01,21.7225,9.4725,14.626668,4.5,0.0,42.438793
2017-03-02,15.8725,2.1725001,8.112084,0.0,0.0,43.32731
2017-03-03,3.7225,-3.7275,0.23708332,0.3,0.0,27.595825
2017-03-04,-0.6275,-7.9775,-4.4129167,0.0,0.0,38.988182
2017-03-05,2.4725,-9.8775,-5.0379167,0.0,0.0,25.772078
2017-03-06,3.9724998,-5.8275,-0.6212502,0.0,0.0,17.076298
2017-03-07,11.6225,3.0225,7.2308335,6.7,0.0,22.238562
2017-03-08,14.5725,7.2225,11.174583,0.8,0.0,29.308508
2017-03-09,13.8725,8.0225,10.818333,0.0,0.0,32.023815
2017-03-10,7.2225,-3.4775,1.9683334,0.19999996,5.7400002,28.90107
2017-03-11,-0.7275,-8.2775,-5.0025,0.0,0.0,34.322937
2017-03-12,0.42249995,-7.4775,-4.2191663,0.0,0.0,28.533264
2017-03-13,0.072500005,-7.3275,-3.5754163,0.0,0.07,15.683774
2017-03-14,-0.027500004,-5.7275,-1.9004165,2.7000012,30.800001,49.764706
2017-03-15,-3.5774999,-8.2775,-5.6254163,0.0,0.42,34.47176
2017-03-16,1.4225,-7.4775,-3.38375,0.0,0.0,24.144167
2017-03-17,4.0225,-6.7275,-1.6004167,0.0,0.0,18.175545
2017-03-18,2.2725,-7.6275,-0.9191666,2.3,0.14,22.26477
2017-03-19,5.0725,-1.3774999,1.3683333,0.0,0.0,21.915691
2017-03-20,10.5225,-4.0775,2.6933334,0.0,0.0,18.079027
2017-03-21,13.8225,1.7725,7.3745837,0.0,0.0,18.1041
2017-03-22,4.2225,-4.8775,0.03916655,0.0,0.0,39.87071
2017-03-23,5.5725,-6.9275,-1.2608336,0.0,0.0,22.183128
2017-03-24,12.1725,-2.2775,4.882917,0.0,0.0,25.006397
2017-03-25,15.6225,4.8725,9.0599985,1.8,0.0,26.82906
2017-03-26,6.4725,2.3725,4.3537498,0.3,0.0,22.35481
2017-03-27,12.2225,3.9225001,6.991249,9.5,0.0,13.202726
2017-03-28,9.2725,4.3725,6.7787495,12.300001,0.0,16.075521
2017-03-29,14.4225,3.9724998,8.757916,0.2,0.0,23.090569
2017-03-30,9.8725,-0.0775,4.870416,0.1,0.0,17.64
2017-03-31,5.3725,2.8225,4.15375,27.099998,0.0,34.936695
2017-04-01,8.5225,2.7225,5.1558332,1.1,0.0,33.004364
2017-04-02,15.3225,1.7725,8.401668,0.0,0.0,25.305208
2017-04-03,14.9225,1.8725,8.67875,0.0,0.0,21.142147
2017-04-04,12.1725,7.2225,9.618333,17.900002,0.0,28.757215
2017-04-05,16.7725,6.3225,9.972501,0.0,0.0,19.272614
2017-04-06,13.8725,4.2225,7.4933333,25.4,0.0,39.751892
2017-04-07,9.6225,4.0225,7.2620845,0.8,0.0,30.21642
2017-04-08,12.9725,2.4725,6.9870834,0.0,0.0,27.908709
2017-04-09,17.2725,1.7725,9.472501,0.0,0.0,16.75064
2017-04-10,21.322498,5.7225,14.145415,0.0,0.0,18.837322
2017-04-11,23.572498,11.7225,17.145412,0.0,0.0,17.377226
2017-04-12,22.422499,10.6725,16.568333,0.4,0.0,17.208603
2017-04-13,16.9725,6.6225,11.699582,0.0,0.0,25.346148
2017-04-14,15.7225,5.0725,10.085,0.0,0.0,18.584509
2017-04-15,14.5225,5.3225,11.051666,0.6,0.0,23.132626
2017-04-16,27.6225,13.4725,19.987083,0.5,0.0,29.337238
2017-04-17,21.322498,13.5225,17.962082,0.1,0.0,23.770906
2017-04-18,16.922499,7.5725,11.285,0.0,0.0,26.302181
2017-04-19,9.4725,6.3725,8.182917,1.2,0.0,26.474077
2017-04-20,18.2225,9.0225,12.443334,2.4,0.0,18.335276
2017-04-21,13.5725,8.8725,10.62875,6.1,0.0,16.520823
2017-04-22,12.7225,9.1725,10.82875,3.1000001,0.0,19.386591
2017-04-23,16.7225,5.8225,10.570416,0.0,0.0,16.24394
2017-04-24,12.6725,7.2725,10.32875,0.3,0.0,11.966953
2017-04-25,11.6225,9.4225,10.570418,11.2,0.0,34.567497
2017-04-26,16.4725,10.7225,13.512085,5.8999996,0.0,27.438046
2017-04-27,19.072498,12.2225,14.876666,0.0,0.0,18.864824
2017-04-28,25.7225,11.9725,18.628748,0.2,0.0,20.431387
2017-04-29,27.572498,14.7225,20.947498,8.9,0.0,31.104082
2017-04-30,18.2725,10.1225,14.1120825,0.7,0.0,24.774696
2017-05-01,22.2225,10.3225,15.6433325,0.5,0.0,27.757376
2017-05-02,22.672499,14.4725,19.582914,0.70000005,0.0,38.19564
2017-05-03,15.972501,10.3225,13.857917,0.0,0.0,31.581665
2017-05-04,14.9725,6.2725,10.889167,0.0,0.0,24.482647
2017-05-05,16.2725,10.1225,12.657917,32.5,0.0,30.993471
2017-05-06,18.572498,11.3725,15.518333,4.5,0.0,30.85307
2017-05-07,13.3225,8.2225,10.701667,0.4,0.0,23.535301
2017-05-08,13.5725,5.8225,9.814166,0.0,0.0,27.80403
2017-05-09,15.4225,6.4725,10.637083,0.2,0.0,22.691423
2017-05-10,16.672499,7.7725,11.6537485,0.0,0.0,15.315873
2017-05-11,15.5725,7.7225,11.464168,0.0,0.0,14.707222
2017-05-12,14.1225,7.2225,10.884999,0.0,0.0,19.839235
2017-05-13,10.2725,8.3725,9.526668,33.6,0.0,26.886963
2017-05-14,17.922499,7.6225,12.303749,4.9,0.0,24.863466
2017-05-15,18.4725,9.9725,14.180833,0.0,0.0,35.362556
2017-05-16,24.0225,9.5725,17.199581,0.0,0.0,18.374111
2017-05-17,30.422499,12.8225,22.145416,0.0,0.0,21.178896
2017-05-18,31.572498,20.1225,25.845415,0.0,0.0,23.708124
2017-05-19,29.422499,19.4725,25.084997,1.0,0.0,24.74329
2017-05-20,17.672499,12.0725,15.041252,0.2,0.0,23.933908
2017-05-21,17.172499,10.0725,13.807916,0.0,0.0,21.42227
2017-05-22,15.4725,12.2225,13.7725,16.0,0.0,15.077082
2017-05-23,20.322498,14.2725,16.55583,0.0,0.0,12.783802
2017-05-24,19.2225,13.6725,15.407914,1.8000001,0.0,16.992609
2017-05-25,15.972501,12.1725,13.822501,17.5,0.0,27.0024
2017-05-26,22.2225,12.4725,17.193335,6.4999995,0.0,24.967497
2017-05-27,21.4725,13.5225,17.56625,0.2,0.0,12.641076
2017-05-28,19.6225,12.9725,16.2725,0.7,0.0,22.17144
2017-05-29,15.1725,12.8725,14.0912485,5.6,0.0,14.77755
2017-05-30,15.0225,12.7725,14.014167,0.70000005,0.0,21.261345
2017-05-31,22.7725,13.9225,17.297499,3.7999997,0.0,14.081477
2017-06-01,24.6225,13.7725,19.155832,0.0,0.0,23.73271
2017-06-02,22.922499,12.2225,17.86,0.3,0.0,29.035288
2017-06-03,21.2225,10.8725,15.7474985,1.8,0.0,23.950148
2017-06-04,20.922499,10.5225,15.905831,0.5,0.0,17.826363
2017-06-05,21.9725,14.1725,17.605833,3.6999998,0.0,16.167967
2017-06-06,15.3725,11.3725,13.612084,1.0,0.0,18.919704
2017-06-07,18.422499,10.4225,14.341248,0.4,0.0,17.148247
2017-06-08,19.822498,10.2725,15.0079155,0.0,0.0,16.746773
2017-06-09,24.422499,10.0725,18.103748,0.8,0.0,19.592731
2017-06-10,27.922499,14.4225,22.01208,0.0,0.0,22.183128
2017-06-11,31.822498,18.9725,25.728752,0.0,0.0,16.923828
2017-06-12,33.3225,19.172499,26.389168,0.0,0.0,16.78156
2017-06-13,34.0725,20.922499,27.270416,1.0,0.0,18.079027
2017-06-14,26.1225,18.572498,22.651665,4.3999996,0.0,18.919704
2017-06-15,21.9725,16.422499,18.993332,0.0,0.0,22.238562
2017-06-16,22.1225,16.1225,18.703749,1.3,0.0,20.00512
2017-06-17,22.3725,18.2725,19.86833,7.9,0.0,19.855558
2017-06-18,27.322498,19.672499,23.851664,13.5,0.0,22.862125
2017-06-19,28.3725,21.2725,24.734999,20.099998,0.0,26.674032
2017-06-20,27.8725,19.8725,23.501663,1.5,0.0,24.50381
2017-06-21,26.7225,19.6225,23.172499,2.8,0.0,24.482647
2017-06-22,25.8725,16.7225,22.21,0.0,0.0,18.919704
2017-06-23,28.5225,22.1225,25.345413,2.5,0.0,28.266304
2017-06-24,28.322498,21.7725,25.007914,21.5,0.0,26.072052
2017-06-25,26.672499,17.822498,23.08291,0.1,0.0,17.595861
2017-06-26,25.0225,17.1225,20.995415,0.0,0.0,23.377836
2017-06-27,22.6225,16.2725,19.189165,9.2,0.0,14.869351
2017-06-28,24.7225,14.3725,19.793333,0.0,0.0,23.683512
2017-06-29,27.4725,16.672499,22.207914,0.1,0.0,29.528778
2017-06-30,30.7225,22.0225,25.670416,0.8,0.0,23.42491
2017-07-01,26.9725,21.922499,24.707914,2.2,0.0,22.461807
2017-07-02,30.422499,20.7725,25.18708,0.3,0.0,16.394829
2017-07-03,31.2225,19.6225,25.326666,2.8,0.0,16.62249
2017-07-04,27.5225,20.2725,24.234999,0.0,0.0,13.979871
2017-07-05,28.3725,19.9725,23.605833,0.0,0.0,22.322903
2017-07-06,23.9725,20.0225,21.697496,2.6,0.0,15.876775
2017-07-07,25.7225,19.5225,21.839165,59.800007,0.0,18.584509
2017-07-08,29.572498,19.9725,24.176668,0.0,0.0,24.26998
2017-07-09,26.9725,17.4725,22.489168,0.0,0.0,21.2522
2017-07-10,26.572498,17.0225,22.63083,1.2,0.0,20.991426
2017-07-11,28.2725,20.922499,24.728746,4.5,0.0,19.803272
2017-07-12,30.6225,22.5225,26.09333,6.4,0.0,17.709658
2017-07-13,32.872498,23.072498,26.676666,3.2000003,0.0,21.252197
2017-07-14,23.2225,18.572498,20.687082,7.7,0.0,17.581125
2017-07-15,28.3725,20.2225,23.551666,0.3,0.0,17.072504
2017-07-16,28.1225,18.922499,23.459997,0.0,0.0,18.161278
2017-07-17,27.5225,20.4725,24.04125,0.1,0.0,23.34455
2017-07-18,28.4725,20.7725,24.485,1.1,0.0,17.447933
2017-07-19,31.872498,22.172499,26.893333,0.0,0.0,17.727943
2017-07-20,33.7225,22.4725,27.605833,0.1,0.0,19.161337
2017-07-21,33.122498,23.422499,27.391249,0.0,0.0,16.516901
2017-07-22,29.9725,22.7725,26.35375,4.2,0.0,16.179985
2017-07-23,24.822498,22.5225,23.520416,19.499998,0.0,19.346441
2017-07-24,22.422499,17.422499,20.495413,37.599995,0.0,31.32207
2017-07-25,21.322498,16.7725,18.79333,22.2,0.0,15.119999
2017-07-26,22.822498,17.8725,20.359995,0.0,0.0,16.09969
2017-07-27,24.6225,17.172499,21.159998,1.2,0.0,15.034041
2017-07-28,26.922499,19.822498,23.33291,0.9,0.0,10.365251
2017-07-29,23.6225,17.1225,20.909998,6.4999995,0.0,28.185955
2017-07-30,25.9725,15.6725,20.753748,0.0,0.0,18.448023
2017-07-31,28.7725,15.3225,22.630835,0.0,0.0,11.165805
2017-08-01,29.072498,18.7225,24.322496,0.0,0.0,9.726665
2017-08-02,27.172499,20.7225,22.682915,9.400001,0.0,12.397806
2017-08-03,27.3725,19.2725,22.814169,0.0,0.0,18.345877
2017-08-04,25.8725,20.4725,23.27875,13.1,0.0,24.95452
2017-08-05,26.2725,20.072498,23.012083,13.200001,0.0,21.175835
2017-08-06,25.7225,16.6225,20.75375,0.0,0.0,18.25026
2017-08-07,20.072498,17.072498,18.745413,32.4,0.0,16.299694
2017-08-08,24.1225,17.9725,20.81833,0.3,0.0,15.5843
2017-08-09,26.572498,16.0225,21.705832,0.0,0.0,13.009903
2017-08-10,27.3725,16.672499,22.043333,0.0,0.0,16.595179
2017-08-11,25.2225,17.572498,21.432915,0.3,0.0,20.46941
2017-08-12,23.7225,19.072498,21.66208,11.6,0.0,16.854767
2017-08-13,28.1225,19.6225,23.335001,0.0,0.0,16.676977
2017-08-14,25.672499,18.822498,22.518328,0.3,0.0,11.983188
2017-08-15,24.072498,20.9725,22.257914,12.4,0.0,15.315873
2017-08-16,29.3725,19.7225,24.239166,0.0,0.0,13.627795
2017-08-17,25.4725,19.1225,22.182915,0.0,0.0,18.556595
2017-08-18,28.172499,22.6225,24.372498,12.700001,0.0,25.294964
2017-08-19,29.2725,22.072498,25.251669,0.3,0.0,14.689589
2017-08-20,27.8725,20.1225,23.605833,0.0,0.0,18.626305
2017-08-21,28.822498,18.322498,23.732916,0.0,0.0,25.189713
2017-08-22,31.322498,21.822498,26.122498,0.5,0.0,25.294964
2017-08-23,27.6225,19.922499,23.964163,7.9999995,0.0,19.346441
2017-08-24,26.2725,17.7725,21.453749,0.0,0.0,16.327497
2017-08-25,24.3725,16.5225,20.480835,0.1,0.0,16.75064
2017-08-26,23.672499,16.5225,19.597498,0.0,0.0,12.413476
2017-08-27,23.572498,15.2725,19.06625,0.0,0.0,15.379206
2017-08-28,23.072498,16.3725,19.230833,0.0,0.0,22.768396
2017-08-29,20.3725,16.7225,18.016249,5.2000003,0.0,22.728518
2017-08-30,24.9725,15.6725,19.757915,2.8999999,0.0,22.553934
2017-08-31,26.7225,16.822498,21.157917,0.0,0.0,20.073025
2017-09-01,20.9725,12.3225,16.641253,0.0,0.0,23.565567
2017-09-02,18.9725,12.0725,15.493333,10.8,0.0,15.077082
2017-09-03,20.172499,14.7725,17.457914,16.3,0.0,21.96
2017-09-04,26.922499,15.0225,20.493332,0.0,0.0,22.392464
2017-09-05,28.572498,19.1225,23.205832,0.1,0.0,21.915693
2017-09-06,20.422499,16.922499,18.789162,20.6,0.0,20.991426
2017-09-07,21.922499,15.8725,18.359999,3.3999994,0.0,21.461555
2017-09-08,21.3725,13.2225,17.147497,0.1,0.0,19.06301
2017-09-09,20.6225,12.3725,15.951667,0.0,0.0,21.068459
2017-09-10,20.9725,12.8225,16.55375,0.0,0.0,18.430452
2017-09-11,24.2725,11.9225,17.784996,0.0,0.0,13.084402
2017-09-12,25.672499,13.9225,18.901665,0.0,0.0,12.261158
2017-09-13,26.322498,13.8725,20.018333,0.0,0.0,17.727943
2017-09-14,25.322498,18.4725,21.697496,1.3000001,0.0,18.837322
2017-09-15,25.7225,17.1225,21.487083,0.3,0.0,10.24578
2017-09-16,25.672499,18.7725,21.75583,0.70000005,0.0,13.37825
2017-09-17,25.6225,19.2725,21.582916,0.7,0.0,13.70839
2017-09-18,23.9725,18.8725,20.995417,0.3,0.0,18.11841
2017-09-19,25.2225,19.3725,21.778748,0.5,0.0,29.784426
2017-09-20,25.1225,19.672499,22.370417,0.0,0.0,28.820242
2017-09-21,26.5225,20.1225,22.91625,0.0,0.0,20.275385
2017-09-22,25.922499,18.072498,21.734999,0.0,0.0,24.57511
2017-09-23,28.572498,18.572498,22.9225,0.0,0.0,18.374111
2017-09-24,31.322498,18.8725,24.101664,0.0,0.0,11.570515
2017-09-25,29.572498,20.1225,24.070417,0.0,0.0,16.485485
2017-09-26,27.3725,19.7225,22.103746,0.0,0.0,15.716793
2017-09-27,28.7725,20.5225,23.47458,0.4,0.0,12.387348
2017-09-28,24.6225,15.9225,21.318329,0.0,0.0,26.474077
2017-09-29,19.5225,12.3225,15.98083,0.0,0.0,19.966211
2017-09-30,17.172499,12.1725,14.895416,0.5,0.0,28.036118
2017-10-01,19.2225,9.9225,13.957916,0.0,0.0,14.118243
2017-10-02,20.9725,10.5725,15.034999,0.0,0.0,13.708391
2017-10-03,19.1225,11.4725,15.595416,0.0,0.0,17.373497
2017-10-04,24.2225,10.9225,17.16208,0.0,0.0,19.862083
2017-10-05,29.2225,16.4725,21.209997,2.1999998,0.0,19.803272
2017-10-06,27.2225,16.7725,20.797499,0.2,0.0,14.494192
2017-10-07,25.0225,16.672499,20.843332,0.1,0.0,28.988384
2017-10-08,24.922499,21.1225,22.69958,5.7999997,0.0,24.522314
2017-10-09,23.1225,21.572498,22.328749,18.2,0.0,33.68069
2017-10-10,26.0225,16.822498,21.312082,0.0,0.0,18.723461
2017-10-11,22.172499,16.9725,19.06208,1.7,0.0,19.586117
2017-10-12,16.6225,13.6225,15.251667,1.6000001,0.0,25.43802
2017-10-13,17.572498,12.3725,15.072499,0.3,0.0,17.28
2017-10-14,22.072498,15.9225,18.270416,0.6,0.0,12.768586
2017-10-15,23.4725,17.322498,19.749582,0.4,0.0,25.02971
2017-10-16,20.4725,9.2225,14.568334,3.0,0.0,26.178707
2017-10-17,14.1225,6.2725,9.932916,0.0,0.0,17.287498
2017-10-18,20.8725,8.2725,13.7162485,0.0,0.0,13.493999
2017-10-19,20.9725,10.1725,15.049583,0.0,0.0,20.172853
2017-10-20,21.6225,13.0225,16.41625,0.0,0.0,20.018072
2017-10-21,23.672499,9.5725,15.589166,0.0,0.0,12.074766
2017-10-22,21.1225,10.4225,15.418332,0.0,0.0,13.397612
2017-10-23,21.3725,13.1225,17.609999,0.4,0.0,28.66468
2017-10-24,23.172499,17.422499,19.678747,25.100002,0.0,39.523014
2017-10-25,18.5225,13.6725,15.95375,0.1,0.0,15.349684
2017-10-26,13.9725,9.8725,12.45375,3.5999997,0.0,24.850431
2017-10-27,16.172499,6.6225,11.062084,0.0,0.0,15.124284
2017-10-28,19.3725,8.8725,14.4766655,0.0,0.0,27.66384
2017-10-29,17.922499,15.8725,17.064165,53.7,0.0,48.782322
2017-10-30,16.7725,8.5725,11.751667,3.4,0.0,37.77256
2017-10-31,12.8225,6.9725,9.81,0.0,0.0,28.001427
2017-11-01,15.3725,4.6225,9.701667,0.0,0.0,16.87398
2017-11-02,20.322498,11.6225,16.357916,0.0,0.0,17.399586
2017-11-03,23.0225,11.1725,16.816248,0.0,0.0,24.651457
2017-11-04,12.2725,7.5225,9.772502,0.0,0.0,18.94024
2017-11-05,15.972501,10.9725,13.562081,2.1000001,0.0,18.792551
2017-11-06,17.4725,8.4725,15.112081,2.1,0.0,21.794127
2017-11-07,9.7725,4.4225,6.8120837,10.400001,0.0,25.071098
2017-11-08,8.7725,3.6725001,5.9975,1.7,0.0,25.582806
2017-11-09,11.2225,4.1725,7.9495845,0.0,0.0,15.459054
2017-11-10,10.6225,-3.6275,2.9641676,0.0,0.0,33.270313
2017-11-11,2.8725,-4.0275,-0.92124987,0.0,0.0,20.633371
2017-11-12,7.0725,-1.2275,2.8266666,0.0,0.0,8.891344
2017-11-13,7.0225,2.6225,4.9599996,3.3,0.0,18.709612
2017-11-14,7.9224997,1.4225,4.3058333,0.0,0.0,16.981165
2017-11-15,8.7725,1.6725,5.530833,0.0,0.0,12.758432
2017-11-16,12.8725,6.4225,9.818334,4.0,0.0,29.268686
2017-11-17,8.0225,1.8225,5.21,0.0,0.0,28.66694
2017-11-18,9.6725,-0.027500004,5.4287505,3.1000001,0.0,19.06301
2017-11-19,13.8725,5.2725,9.862084,7.9999995,0.0,38.329433
2017-11-20,7.8725004,1.1725,4.4579163,0.0,0.0,28.817993
2017-11-21,13.1225,3.6225,7.5975003,0.0,0.0,24.967497
2017-11-22,10.5725,2.0225,7.491251,4.3,0.0,29.6383
2017-11-23,5.5225,-1.0775,1.6933335,0.0,0.0,18.584509
2017-11-24,8.7225,-1.1274999,3.4766667,0.0,0.0,12.979984
2017-11-25,12.4225,1.5725,6.618334,0.0,0.0,16.394829
2017-11-26,8.9225,2.1725001,6.1704173,0.0,0.0,25.277023
2017-11-27,9.6725,2.2725,4.9995832,0.0,0.0,26.574244
2017-11-28,10.6225,-0.6275,5.212084,0.0,0.0,20.730501
2017-11-29,15.5225,4.3725,9.337084,0.0,0.0,24.248611
2017-11-30,10.6225,0.8725,5.445416,0.0,0.0,18.089775
2017-12-01,10.6725,2.6725001,7.187083,0.6,0.0,18.278645
2017-12-02,7.6225,0.022499993,3.864167,0.0,0.0,8.534353
2017-12-03,10.0225,1.4225,5.1287503,0.0,0.0,6.792466
2017-12-04,8.9725,-0.52750003,4.2641664,0.0,0.0,15.315873
2017-12-05,15.2725,8.8225,11.735001,9.999999,0.0,26.642431
2017-12-06,13.2225,3.8225002,7.21625,1.5,0.0,31.079075
2017-12-07,6.3725,1.4725001,3.7579172,0.0,0.0,26.6327
2017-12-08,3.0225,-0.6275,1.6662499,0.0,0.0,13.009903
2017-12-09,1.4225,-0.82750005,0.41833338,0.0,6.79,17.414476
2017-12-10,2.3725,-3.1275,-0.3983334,0.0,0.21000001,17.414476
2017-12-11,4.9225,-1.1274999,1.1808335,0.0,0.14,15.158522
2017-12-12,9.3725,-0.9275,4.8100004,0.6,0.0,28.01531
2017-12-13,-0.8775,-6.8775,-3.9149992,0.0,0.0,38.64093
2017-12-14,0.47249997,-5.1775,-2.8379164,0.10000001,1.1899999,24.627789
2017-12-15,-2.3775,-6.6775,-4.565,0.0,1.47,13.513193
2017-12-16,4.6725,-5.1775,-0.9004166,0.0,0.0,28.038431
2017-12-17,2.0225,-2.0775,-0.023333363,0.0,0.0,12.324414
2017-12-18,7.9725,-0.5775,3.114167,0.8000001,0.0,13.479583
2017-12-19,11.5225,3.6225,7.4600005,0.0,0.0,28.528723
2017-12-20,8.4225,-0.2775,4.7912507,0.0,0.0,25.567604
2017-12-21,3.7725,-1.9775,0.47041675,0.0,0.0,12.984975
2017-12-22,7.9725,-1.6775,2.5995834,0.0,0.0,13.207634
2017-12-23,12.9725,2.9725,6.7454166,17.300001,0.0,29.01743
2017-12-24,5.0225,0.67249995,2.5725,0.100000024,0.63,25.277023
2017-12-25,3.3225,-3.1775,1.0016664,5.7999997,0.07,41.456306
2017-12-26,-2.4775,-5.8775,-4.0379167,0.0,0.0,22.461807
2017-12-27,-3.9775,-7.7775,-5.900417,0.0,0.0,19.319628
2017-12-28,-7.3275,-10.6275,-9.056665,0.0,0.0,25.476198
2017-12-29,-4.5275,-10.9275,-8.504583,0.0,0.0,19.161337
2017-12-30,-3.7775,-9.7275,-7.0108337,0.0,0.7,16.23596
2017-12-31,-7.3775,-12.7275,-9.694167,0.0,0.0,25.862436
2018-01-01,-6.7275,-14.3275,-11.215,0.0,0.0,21.638964
2018-01-02,-3.1275,-11.6775,-8.019166,0.0,0.0,19.852295
2018-01-03,-2.3775,-12.4275,-7.0483327,0.0,0.0,12.7279215
2018-01-04,-4.4775,-7.3275,-5.2275,0.0,14.070001,52.401955
2018-01-05,-8.2275,-14.1775,-12.254584,0.0,0.0,34.56187
2018-01-06,-12.9275,-15.8775,-14.625419,0.0,0.0,27.553524
2018-01-07,-10.0275,-20.7275,-14.9025,0.0,0.0,21.028437
2018-01-08,-1.7774999,-10.4775,-6.1774983,0.099999994,0.63,21.313093
2018-01-09,3.5225,-4.8775,-0.41083327,0.0,0.0,20.60823
2018-01-10,2.1225,-11.1775,-4.0608325,0.0,0.0,14.021525
2018-01-11,11.1225,-0.0775,4.320416,0.0,0.0,14.205182
2018-01-12,14.3225,7.2225,11.59125,28.9,0.0,35.28
2018-01-13,13.6725,-7.4275,2.4225006,8.799999,0.0,29.655787
2018-01-14,-3.7275,-9.7775,-7.587917,0.0,0.0,23.847115
2018-01-15,-1.8774999,-9.2775,-5.5899997,0.0,0.0,20.240198
2018-01-16,4.0225,-4.6275,-1.2025,0.0,0.0,12.7279215
2018-01-17,1.2225001,-6.1775,-0.69833326,2.6999998,2.66,20.991426
2018-01-18,0.1725,-8.7275,-4.7941666,0.0,0.0,25.455843
2018-01-19,3.8225002,-5.8275,-1.6795832,0.0,0.0,18.057508
2018-01-20,9.3725,-1.0275,3.6975,0.0,0.0,25.671307
2018-01-21,10.0225,-1.4275,4.099583,0.0,0.0,10.823973
